LinearShuntCompensator cap2 n611 C _914AAA0D-2390-4529-AB33-AEE59E116A6E _4D4249B6-B1C1-4FFB-923B-8E1FE55E8212
LinearShuntCompensator cap1 n675 A _7C6EAEF9-003B-4DF0-AEAE-672CB06A1A11 _55B6FCAE-2AAD-4446-ABC5-5B74EF3989F4
LinearShuntCompensator cap1 n675 B _7C6EAEF9-003B-4DF0-AEAE-672CB06A1A11 _55B6FCAE-2AAD-4446-ABC5-5B74EF3989F4
LinearShuntCompensator cap1 n675 C _7C6EAEF9-003B-4DF0-AEAE-672CB06A1A11 _55B6FCAE-2AAD-4446-ABC5-5B74EF3989F4
PowerTransformer RatioTapChanger Reg 2 rg60 A _3508623F-8B18-43E5-9C47-076265A27FC5 _DEF7E7E5-E406-4D86-8437-C9DB746F5C18
PowerElectronicsConnection BatteryUnit trip_load_684_c_14 trip_load_684_c_14_Battery tlx_684_c_h_14 s1 _7976CB5E-5AE8-495F-AA3E-A4DE3292FFF1 _15101334-7C20-4AF5-AFAC-FB2253F2E471
PowerElectronicsConnection BatteryUnit trip_load_684_c_14 trip_load_684_c_14_Battery tlx_684_c_h_14 s2 _7976CB5E-5AE8-495F-AA3E-A4DE3292FFF1 _15101334-7C20-4AF5-AFAC-FB2253F2E471
PowerElectronicsConnection BatteryUnit trip_load_684_c_15 trip_load_684_c_15_Battery tlx_684_c_h_15 SoC _74BCFA2D-3220-402A-A96B-8B63370A6025 _74832BC5-0481-44FE-A2E8-F0EC84BC71E7
PowerElectronicsConnection BatteryUnit trip_load_684_c_15 trip_load_684_c_15_Battery tlx_684_c_h_15 s1 _74BCFA2D-3220-402A-A96B-8B63370A6025 _74832BC5-0481-44FE-A2E8-F0EC84BC71E7
PowerElectronicsConnection BatteryUnit trip_load_684_c_15 trip_load_684_c_15_Battery tlx_684_c_h_15 s2 _74BCFA2D-3220-402A-A96B-8B63370A6025 _74832BC5-0481-44FE-A2E8-F0EC84BC71E7
PowerElectronicsConnection BatteryUnit trip_load_684_c_16 trip_load_684_c_16_Battery tlx_684_c_h_16 SoC _82D76B0A-653E-4E9C-BBC4-9319D7FBA4FA _422CF88F-D6C8-4302-A184-09533A6D7F8C
PowerElectronicsConnection BatteryUnit trip_load_684_c_16 trip_load_684_c_16_Battery tlx_684_c_h_16 s1 _82D76B0A-653E-4E9C-BBC4-9319D7FBA4FA _422CF88F-D6C8-4302-A184-09533A6D7F8C
PowerElectronicsConnection BatteryUnit trip_load_684_c_16 trip_load_684_c_16_Battery tlx_684_c_h_16 s2 _82D76B0A-653E-4E9C-BBC4-9319D7FBA4FA _422CF88F-D6C8-4302-A184-09533A6D7F8C
PowerElectronicsConnection BatteryUnit trip_load_684_c_17 trip_load_684_c_17_Battery tlx_684_c_h_17 SoC _0C982921-2F36-40F8-994B-A6823FF6B320 _D0F0CD5F-989D-4DB4-AEE1-A947CAA3EB28
PowerElectronicsConnection BatteryUnit trip_load_684_c_17 trip_load_684_c_17_Battery tlx_684_c_h_17 s1 _0C982921-2F36-40F8-994B-A6823FF6B320 _D0F0CD5F-989D-4DB4-AEE1-A947CAA3EB28
PowerElectronicsConnection BatteryUnit trip_load_684_c_17 trip_load_684_c_17_Battery tlx_684_c_h_17 s2 _0C982921-2F36-40F8-994B-A6823FF6B320 _D0F0CD5F-989D-4DB4-AEE1-A947CAA3EB28
PowerElectronicsConnection BatteryUnit trip_load_684_c_18 trip_load_684_c_18_Battery tlx_684_c_h_18 SoC _AC9900A4-913E-4D3D-8648-17423327C850 _74CC1DE0-5EB3-4C28-A0C0-E8EC1D0AA20E
PowerElectronicsConnection BatteryUnit trip_load_684_c_18 trip_load_684_c_18_Battery tlx_684_c_h_18 s1 _AC9900A4-913E-4D3D-8648-17423327C850 _74CC1DE0-5EB3-4C28-A0C0-E8EC1D0AA20E
PowerElectronicsConnection BatteryUnit trip_load_684_c_18 trip_load_684_c_18_Battery tlx_684_c_h_18 s2 _AC9900A4-913E-4D3D-8648-17423327C850 _74CC1DE0-5EB3-4C28-A0C0-E8EC1D0AA20E
PowerElectronicsConnection BatteryUnit trip_load_684_c_19 trip_load_684_c_19_Battery tlx_684_c_h_19 SoC _EC4ABE4C-90A3-4EAB-A2A1-B313978FEACB _74766A1A-4C49-4664-9059-E8E894699C83
PowerElectronicsConnection BatteryUnit trip_load_684_c_19 trip_load_684_c_19_Battery tlx_684_c_h_19 s1 _EC4ABE4C-90A3-4EAB-A2A1-B313978FEACB _74766A1A-4C49-4664-9059-E8E894699C83
PowerElectronicsConnection BatteryUnit trip_load_684_c_19 trip_load_684_c_19_Battery tlx_684_c_h_19 s2 _EC4ABE4C-90A3-4EAB-A2A1-B313978FEACB _74766A1A-4C49-4664-9059-E8E894699C83
PowerElectronicsConnection BatteryUnit trip_load_684_c_2 trip_load_684_c_2_Battery tlx_684_c_h_2 SoC _0F712324-1219-431D-8027-665A76517580 _4F4EFCCB-3CE0-4FE5-A3EE-562C90F2E52B
PowerElectronicsConnection BatteryUnit trip_load_684_c_2 trip_load_684_c_2_Battery tlx_684_c_h_2 s1 _0F712324-1219-431D-8027-665A76517580 _4F4EFCCB-3CE0-4FE5-A3EE-562C90F2E52B
PowerElectronicsConnection BatteryUnit trip_load_684_c_2 trip_load_684_c_2_Battery tlx_684_c_h_2 s2 _0F712324-1219-431D-8027-665A76517580 _4F4EFCCB-3CE0-4FE5-A3EE-562C90F2E52B
PowerElectronicsConnection BatteryUnit trip_load_684_c_20 trip_load_684_c_20_Battery tlx_684_c_h_20 SoC _92E3E346-7935-49F8-A136-FC660CC4444B _439B0828-EDF2-46AD-AF8A-89D396FF7876
PowerElectronicsConnection BatteryUnit trip_load_684_c_20 trip_load_684_c_20_Battery tlx_684_c_h_20 s1 _92E3E346-7935-49F8-A136-FC660CC4444B _439B0828-EDF2-46AD-AF8A-89D396FF7876
PowerElectronicsConnection BatteryUnit trip_load_684_c_20 trip_load_684_c_20_Battery tlx_684_c_h_20 s2 _92E3E346-7935-49F8-A136-FC660CC4444B _439B0828-EDF2-46AD-AF8A-89D396FF7876
PowerElectronicsConnection BatteryUnit trip_load_684_c_21 trip_load_684_c_21_Battery tlx_684_c_h_21 SoC _42C47EDA-4BB8-4843-9E06-8850DFC50810 _2F9607E6-C4CB-41C7-8156-E4EA9BDA8EFC
PowerElectronicsConnection BatteryUnit trip_load_684_c_21 trip_load_684_c_21_Battery tlx_684_c_h_21 s1 _42C47EDA-4BB8-4843-9E06-8850DFC50810 _2F9607E6-C4CB-41C7-8156-E4EA9BDA8EFC
PowerElectronicsConnection BatteryUnit trip_load_684_c_21 trip_load_684_c_21_Battery tlx_684_c_h_21 s2 _42C47EDA-4BB8-4843-9E06-8850DFC50810 _2F9607E6-C4CB-41C7-8156-E4EA9BDA8EFC
PowerElectronicsConnection BatteryUnit trip_load_684_c_22 trip_load_684_c_22_Battery tlx_684_c_h_22 SoC _15164B60-E30A-48CB-9D1B-EF277643BD30 _393E332F-BC30-4C49-8BFE-75447B6EB66E
PowerElectronicsConnection BatteryUnit trip_load_684_c_22 trip_load_684_c_22_Battery tlx_684_c_h_22 s1 _15164B60-E30A-48CB-9D1B-EF277643BD30 _393E332F-BC30-4C49-8BFE-75447B6EB66E
PowerElectronicsConnection BatteryUnit trip_load_684_c_22 trip_load_684_c_22_Battery tlx_684_c_h_22 s2 _15164B60-E30A-48CB-9D1B-EF277643BD30 _393E332F-BC30-4C49-8BFE-75447B6EB66E
PowerElectronicsConnection BatteryUnit trip_load_684_c_23 trip_load_684_c_23_Battery tlx_684_c_h_23 SoC _2BDC5699-AFE8-486A-99AD-A178FDCC64D5 _3C196BA9-F529-4F17-8747-067F0CA110D1
PowerElectronicsConnection BatteryUnit trip_load_684_c_23 trip_load_684_c_23_Battery tlx_684_c_h_23 s1 _2BDC5699-AFE8-486A-99AD-A178FDCC64D5 _3C196BA9-F529-4F17-8747-067F0CA110D1
PowerElectronicsConnection BatteryUnit trip_load_684_c_23 trip_load_684_c_23_Battery tlx_684_c_h_23 s2 _2BDC5699-AFE8-486A-99AD-A178FDCC64D5 _3C196BA9-F529-4F17-8747-067F0CA110D1
PowerElectronicsConnection BatteryUnit trip_load_684_c_24 trip_load_684_c_24_Battery tlx_684_c_h_24 SoC _FF697706-6141-4F3F-9566-0A5D114DA4F6 _015069F0-23DB-4648-BA55-47C113EB0E23
PowerElectronicsConnection BatteryUnit trip_load_684_c_24 trip_load_684_c_24_Battery tlx_684_c_h_24 s1 _FF697706-6141-4F3F-9566-0A5D114DA4F6 _015069F0-23DB-4648-BA55-47C113EB0E23
PowerElectronicsConnection BatteryUnit trip_load_684_c_24 trip_load_684_c_24_Battery tlx_684_c_h_24 s2 _FF697706-6141-4F3F-9566-0A5D114DA4F6 _015069F0-23DB-4648-BA55-47C113EB0E23
PowerElectronicsConnection BatteryUnit trip_load_684_c_25 trip_load_684_c_25_Battery tlx_684_c_h_25 SoC _C3FC111D-2DD3-4F40-92AF-910E2471EB94 _5F5838C4-2ACB-489D-8ABE-7496F24CD1A9
PowerElectronicsConnection BatteryUnit trip_load_684_c_25 trip_load_684_c_25_Battery tlx_684_c_h_25 s1 _C3FC111D-2DD3-4F40-92AF-910E2471EB94 _5F5838C4-2ACB-489D-8ABE-7496F24CD1A9
PowerElectronicsConnection BatteryUnit trip_load_684_c_25 trip_load_684_c_25_Battery tlx_684_c_h_25 s2 _C3FC111D-2DD3-4F40-92AF-910E2471EB94 _5F5838C4-2ACB-489D-8ABE-7496F24CD1A9
PowerElectronicsConnection BatteryUnit trip_load_684_c_26 trip_load_684_c_26_Battery tlx_684_c_h_26 SoC _298A637D-8558-4FCC-A968-5A8EB962E118 _97CBCB3E-07FB-4C2F-9C59-DBD6D4B0A779
PowerElectronicsConnection BatteryUnit trip_load_684_c_26 trip_load_684_c_26_Battery tlx_684_c_h_26 s1 _298A637D-8558-4FCC-A968-5A8EB962E118 _97CBCB3E-07FB-4C2F-9C59-DBD6D4B0A779
PowerElectronicsConnection BatteryUnit trip_load_684_c_26 trip_load_684_c_26_Battery tlx_684_c_h_26 s2 _298A637D-8558-4FCC-A968-5A8EB962E118 _97CBCB3E-07FB-4C2F-9C59-DBD6D4B0A779
PowerElectronicsConnection BatteryUnit trip_load_684_c_27 trip_load_684_c_27_Battery tlx_684_c_h_27 SoC _081961CF-A210-40F1-9D9E-1AE2F04CBB66 _CD302688-225F-4733-8634-261E407F8B2A
PowerElectronicsConnection BatteryUnit trip_load_684_c_27 trip_load_684_c_27_Battery tlx_684_c_h_27 s1 _081961CF-A210-40F1-9D9E-1AE2F04CBB66 _CD302688-225F-4733-8634-261E407F8B2A
PowerElectronicsConnection BatteryUnit trip_load_684_c_27 trip_load_684_c_27_Battery tlx_684_c_h_27 s2 _081961CF-A210-40F1-9D9E-1AE2F04CBB66 _CD302688-225F-4733-8634-261E407F8B2A
PowerElectronicsConnection BatteryUnit trip_load_684_c_28 trip_load_684_c_28_Battery tlx_684_c_h_28 SoC _11ACA3AF-03A9-4063-AFDF-4B1F9625B930 _F0CB7956-3D2C-411E-9BD6-E915DF7AF70B
PowerElectronicsConnection BatteryUnit trip_load_684_c_28 trip_load_684_c_28_Battery tlx_684_c_h_28 s1 _11ACA3AF-03A9-4063-AFDF-4B1F9625B930 _F0CB7956-3D2C-411E-9BD6-E915DF7AF70B
PowerElectronicsConnection BatteryUnit trip_load_684_c_28 trip_load_684_c_28_Battery tlx_684_c_h_28 s2 _11ACA3AF-03A9-4063-AFDF-4B1F9625B930 _F0CB7956-3D2C-411E-9BD6-E915DF7AF70B
PowerElectronicsConnection BatteryUnit trip_load_684_c_29 trip_load_684_c_29_Battery tlx_684_c_h_29 SoC _577E6684-8ABF-47FE-A733-B16E9B68DF34 _D365AC9D-F3E7-476D-A52B-156955791439
PowerElectronicsConnection BatteryUnit trip_load_684_c_29 trip_load_684_c_29_Battery tlx_684_c_h_29 s1 _577E6684-8ABF-47FE-A733-B16E9B68DF34 _D365AC9D-F3E7-476D-A52B-156955791439
PowerElectronicsConnection BatteryUnit trip_load_684_c_29 trip_load_684_c_29_Battery tlx_684_c_h_29 s2 _577E6684-8ABF-47FE-A733-B16E9B68DF34 _D365AC9D-F3E7-476D-A52B-156955791439
PowerElectronicsConnection BatteryUnit trip_load_684_c_3 trip_load_684_c_3_Battery tlx_684_c_h_3 SoC _8CA24BD0-B037-4DA4-B26E-464ADDC8E41C _74E8505E-D0E6-4C13-B835-6097FDE9F893
PowerElectronicsConnection BatteryUnit trip_load_684_c_3 trip_load_684_c_3_Battery tlx_684_c_h_3 s1 _8CA24BD0-B037-4DA4-B26E-464ADDC8E41C _74E8505E-D0E6-4C13-B835-6097FDE9F893
PowerElectronicsConnection BatteryUnit trip_load_684_c_3 trip_load_684_c_3_Battery tlx_684_c_h_3 s2 _8CA24BD0-B037-4DA4-B26E-464ADDC8E41C _74E8505E-D0E6-4C13-B835-6097FDE9F893
PowerElectronicsConnection BatteryUnit trip_load_684_c_30 trip_load_684_c_30_Battery tlx_684_c_h_30 SoC _57373710-483F-4F03-BD11-6543C7E92727 _49F70EF8-9856-43DA-BF2B-C5BE236187EE
PowerElectronicsConnection BatteryUnit trip_load_684_c_30 trip_load_684_c_30_Battery tlx_684_c_h_30 s1 _57373710-483F-4F03-BD11-6543C7E92727 _49F70EF8-9856-43DA-BF2B-C5BE236187EE
PowerElectronicsConnection BatteryUnit trip_load_684_c_30 trip_load_684_c_30_Battery tlx_684_c_h_30 s2 _57373710-483F-4F03-BD11-6543C7E92727 _49F70EF8-9856-43DA-BF2B-C5BE236187EE
PowerElectronicsConnection BatteryUnit trip_load_684_c_31 trip_load_684_c_31_Battery tlx_684_c_h_31 SoC _4FA4AA7F-E5B1-4C36-98C0-C51FF4B854B5 _C9FF2FAA-109B-4B5B-9577-0E7C988D63F1
PowerElectronicsConnection BatteryUnit trip_load_684_c_31 trip_load_684_c_31_Battery tlx_684_c_h_31 s1 _4FA4AA7F-E5B1-4C36-98C0-C51FF4B854B5 _C9FF2FAA-109B-4B5B-9577-0E7C988D63F1
PowerElectronicsConnection BatteryUnit trip_load_684_c_31 trip_load_684_c_31_Battery tlx_684_c_h_31 s2 _4FA4AA7F-E5B1-4C36-98C0-C51FF4B854B5 _C9FF2FAA-109B-4B5B-9577-0E7C988D63F1
PowerElectronicsConnection BatteryUnit trip_load_684_c_32 trip_load_684_c_32_Battery tlx_684_c_h_32 SoC _866CC255-0514-4DD0-9872-F31B4AC6EC9B _7D8665F4-1DB6-4EB7-AC66-79B9C0237594
PowerElectronicsConnection BatteryUnit trip_load_684_c_32 trip_load_684_c_32_Battery tlx_684_c_h_32 s1 _866CC255-0514-4DD0-9872-F31B4AC6EC9B _7D8665F4-1DB6-4EB7-AC66-79B9C0237594
PowerElectronicsConnection BatteryUnit trip_load_684_c_32 trip_load_684_c_32_Battery tlx_684_c_h_32 s2 _866CC255-0514-4DD0-9872-F31B4AC6EC9B _7D8665F4-1DB6-4EB7-AC66-79B9C0237594
PowerElectronicsConnection BatteryUnit trip_load_684_c_33 trip_load_684_c_33_Battery tlx_684_c_h_33 SoC _DB499ACF-09DE-40AA-9E19-F923BFED7E2F _C0F54D6C-8B4F-4D6C-89B7-EABBC9625AA7
PowerElectronicsConnection BatteryUnit trip_load_684_c_33 trip_load_684_c_33_Battery tlx_684_c_h_33 s1 _DB499ACF-09DE-40AA-9E19-F923BFED7E2F _C0F54D6C-8B4F-4D6C-89B7-EABBC9625AA7
PowerElectronicsConnection BatteryUnit trip_load_684_c_33 trip_load_684_c_33_Battery tlx_684_c_h_33 s2 _DB499ACF-09DE-40AA-9E19-F923BFED7E2F _C0F54D6C-8B4F-4D6C-89B7-EABBC9625AA7
PowerElectronicsConnection BatteryUnit trip_load_684_c_34 trip_load_684_c_34_Battery tlx_684_c_h_34 SoC _64CDA62A-D096-4080-9F8E-C20C27418CC2 _6A82525D-54B9-455B-AF93-894E3988D5A2
PowerElectronicsConnection BatteryUnit trip_load_684_c_34 trip_load_684_c_34_Battery tlx_684_c_h_34 s1 _64CDA62A-D096-4080-9F8E-C20C27418CC2 _6A82525D-54B9-455B-AF93-894E3988D5A2
PowerElectronicsConnection BatteryUnit trip_load_684_c_34 trip_load_684_c_34_Battery tlx_684_c_h_34 s2 _64CDA62A-D096-4080-9F8E-C20C27418CC2 _6A82525D-54B9-455B-AF93-894E3988D5A2
PowerElectronicsConnection BatteryUnit trip_load_684_c_35 trip_load_684_c_35_Battery tlx_684_c_h_35 SoC _D49E45A5-40ED-4A72-BFE4-858C03A90D5A _5A34C435-C6D4-44E3-B926-57952452373C
PowerElectronicsConnection BatteryUnit trip_load_684_c_35 trip_load_684_c_35_Battery tlx_684_c_h_35 s1 _D49E45A5-40ED-4A72-BFE4-858C03A90D5A _5A34C435-C6D4-44E3-B926-57952452373C
PowerElectronicsConnection BatteryUnit trip_load_684_c_35 trip_load_684_c_35_Battery tlx_684_c_h_35 s2 _D49E45A5-40ED-4A72-BFE4-858C03A90D5A _5A34C435-C6D4-44E3-B926-57952452373C
PowerElectronicsConnection BatteryUnit trip_load_684_c_36 trip_load_684_c_36_Battery tlx_684_c_h_36 SoC _6AB13440-8C34-435C-91E3-584CF37F12A2 _076176EF-26B7-4747-869B-A6786F763615
PowerElectronicsConnection BatteryUnit trip_load_684_c_36 trip_load_684_c_36_Battery tlx_684_c_h_36 s1 _6AB13440-8C34-435C-91E3-584CF37F12A2 _076176EF-26B7-4747-869B-A6786F763615
PowerElectronicsConnection BatteryUnit trip_load_684_c_36 trip_load_684_c_36_Battery tlx_684_c_h_36 s2 _6AB13440-8C34-435C-91E3-584CF37F12A2 _076176EF-26B7-4747-869B-A6786F763615
PowerElectronicsConnection BatteryUnit trip_load_684_c_37 trip_load_684_c_37_Battery tlx_684_c_h_37 SoC _0F34DB24-FB51-40AD-9710-87B014B520AD _846901C9-BC1B-40E8-A324-EC4A21577210
PowerElectronicsConnection BatteryUnit trip_load_684_c_37 trip_load_684_c_37_Battery tlx_684_c_h_37 s1 _0F34DB24-FB51-40AD-9710-87B014B520AD _846901C9-BC1B-40E8-A324-EC4A21577210
PowerElectronicsConnection BatteryUnit trip_load_684_c_37 trip_load_684_c_37_Battery tlx_684_c_h_37 s2 _0F34DB24-FB51-40AD-9710-87B014B520AD _846901C9-BC1B-40E8-A324-EC4A21577210
PowerElectronicsConnection BatteryUnit trip_load_684_c_38 trip_load_684_c_38_Battery tlx_684_c_h_38 SoC _F2915F31-7E9B-4D5F-BC9C-ECB16DB9AEDA _DC3F9214-0643-4AF4-81F8-FEB66FC040DF
PowerElectronicsConnection BatteryUnit trip_load_684_c_38 trip_load_684_c_38_Battery tlx_684_c_h_38 s1 _F2915F31-7E9B-4D5F-BC9C-ECB16DB9AEDA _DC3F9214-0643-4AF4-81F8-FEB66FC040DF
PowerElectronicsConnection BatteryUnit trip_load_684_c_38 trip_load_684_c_38_Battery tlx_684_c_h_38 s2 _F2915F31-7E9B-4D5F-BC9C-ECB16DB9AEDA _DC3F9214-0643-4AF4-81F8-FEB66FC040DF
PowerElectronicsConnection BatteryUnit trip_load_684_c_39 trip_load_684_c_39_Battery tlx_684_c_h_39 SoC _4C7FDE14-26C0-428C-BFE7-EA4822892E89 _B962D5D5-5280-49FE-A8F9-01AF0DDB95E8
PowerElectronicsConnection BatteryUnit trip_load_684_c_39 trip_load_684_c_39_Battery tlx_684_c_h_39 s1 _4C7FDE14-26C0-428C-BFE7-EA4822892E89 _B962D5D5-5280-49FE-A8F9-01AF0DDB95E8
PowerElectronicsConnection BatteryUnit trip_load_684_c_39 trip_load_684_c_39_Battery tlx_684_c_h_39 s2 _4C7FDE14-26C0-428C-BFE7-EA4822892E89 _B962D5D5-5280-49FE-A8F9-01AF0DDB95E8
PowerElectronicsConnection BatteryUnit trip_load_684_c_4 trip_load_684_c_4_Battery tlx_684_c_h_4 SoC _4246975C-22E5-4531-9611-6FDEE2E0E0B9 _B3CA4005-FE6E-47BF-8D09-8171344F13D6
PowerElectronicsConnection BatteryUnit trip_load_684_c_4 trip_load_684_c_4_Battery tlx_684_c_h_4 s1 _4246975C-22E5-4531-9611-6FDEE2E0E0B9 _B3CA4005-FE6E-47BF-8D09-8171344F13D6
PowerElectronicsConnection BatteryUnit trip_load_684_c_4 trip_load_684_c_4_Battery tlx_684_c_h_4 s2 _4246975C-22E5-4531-9611-6FDEE2E0E0B9 _B3CA4005-FE6E-47BF-8D09-8171344F13D6
PowerElectronicsConnection BatteryUnit trip_load_684_c_40 trip_load_684_c_40_Battery tlx_684_c_h_40 SoC _915C84BA-59D2-4330-9BDE-8BC898A502A2 _53D3B80F-C7FA-4DFD-8924-B5CF8B1A9DDF
PowerElectronicsConnection BatteryUnit trip_load_684_c_40 trip_load_684_c_40_Battery tlx_684_c_h_40 s1 _915C84BA-59D2-4330-9BDE-8BC898A502A2 _53D3B80F-C7FA-4DFD-8924-B5CF8B1A9DDF
PowerElectronicsConnection BatteryUnit trip_load_684_c_40 trip_load_684_c_40_Battery tlx_684_c_h_40 s2 _915C84BA-59D2-4330-9BDE-8BC898A502A2 _53D3B80F-C7FA-4DFD-8924-B5CF8B1A9DDF
PowerElectronicsConnection BatteryUnit trip_load_684_c_5 trip_load_684_c_5_Battery tlx_684_c_h_5 SoC _7AA6E0E9-9A80-4349-A947-0CF5BD18FED0 _FE9362A2-244F-4373-82D5-7076DC9FF810
PowerElectronicsConnection BatteryUnit trip_load_684_c_5 trip_load_684_c_5_Battery tlx_684_c_h_5 s1 _7AA6E0E9-9A80-4349-A947-0CF5BD18FED0 _FE9362A2-244F-4373-82D5-7076DC9FF810
PowerElectronicsConnection BatteryUnit trip_load_684_c_5 trip_load_684_c_5_Battery tlx_684_c_h_5 s2 _7AA6E0E9-9A80-4349-A947-0CF5BD18FED0 _FE9362A2-244F-4373-82D5-7076DC9FF810
PowerElectronicsConnection BatteryUnit trip_load_684_c_6 trip_load_684_c_6_Battery tlx_684_c_h_6 SoC _EA89D0DC-D7B6-497C-8F6E-679FA8843946 _2FBF6994-7224-41E2-9B79-02ACE76A9085
PowerElectronicsConnection BatteryUnit trip_load_684_c_6 trip_load_684_c_6_Battery tlx_684_c_h_6 s1 _EA89D0DC-D7B6-497C-8F6E-679FA8843946 _2FBF6994-7224-41E2-9B79-02ACE76A9085
PowerElectronicsConnection BatteryUnit trip_load_684_c_6 trip_load_684_c_6_Battery tlx_684_c_h_6 s2 _EA89D0DC-D7B6-497C-8F6E-679FA8843946 _2FBF6994-7224-41E2-9B79-02ACE76A9085
PowerElectronicsConnection BatteryUnit trip_load_684_c_7 trip_load_684_c_7_Battery tlx_684_c_h_7 SoC _82D72A95-9301-4E8E-8F8D-497DD9F1EA75 _EF092927-D324-41D3-84A2-BD23838C00E7
PowerElectronicsConnection BatteryUnit trip_load_684_c_7 trip_load_684_c_7_Battery tlx_684_c_h_7 s1 _82D72A95-9301-4E8E-8F8D-497DD9F1EA75 _EF092927-D324-41D3-84A2-BD23838C00E7
PowerElectronicsConnection BatteryUnit trip_load_684_c_7 trip_load_684_c_7_Battery tlx_684_c_h_7 s2 _82D72A95-9301-4E8E-8F8D-497DD9F1EA75 _EF092927-D324-41D3-84A2-BD23838C00E7
PowerElectronicsConnection BatteryUnit trip_load_684_c_8 trip_load_684_c_8_Battery tlx_684_c_h_8 SoC _2A69DF07-AB63-4194-928E-D80F5ADCDFE9 _E72720BD-F89D-4690-9714-F7D63DD77E29
PowerElectronicsConnection BatteryUnit trip_load_684_c_8 trip_load_684_c_8_Battery tlx_684_c_h_8 s1 _2A69DF07-AB63-4194-928E-D80F5ADCDFE9 _E72720BD-F89D-4690-9714-F7D63DD77E29
PowerElectronicsConnection BatteryUnit trip_load_684_c_8 trip_load_684_c_8_Battery tlx_684_c_h_8 s2 _2A69DF07-AB63-4194-928E-D80F5ADCDFE9 _E72720BD-F89D-4690-9714-F7D63DD77E29
PowerElectronicsConnection BatteryUnit trip_load_684_c_9 trip_load_684_c_9_Battery tlx_684_c_h_9 SoC _557FA397-0B59-4EE2-AC47-09B233C4D9D8 _F3BF3F4A-5DDB-4871-89CF-7CCB620BDDB4
PowerElectronicsConnection BatteryUnit trip_load_684_c_9 trip_load_684_c_9_Battery tlx_684_c_h_9 s1 _557FA397-0B59-4EE2-AC47-09B233C4D9D8 _F3BF3F4A-5DDB-4871-89CF-7CCB620BDDB4
PowerElectronicsConnection BatteryUnit trip_load_684_c_9 trip_load_684_c_9_Battery tlx_684_c_h_9 s2 _557FA397-0B59-4EE2-AC47-09B233C4D9D8 _F3BF3F4A-5DDB-4871-89CF-7CCB620BDDB4
PowerElectronicsConnection BatteryUnit trip_load_692_a_1 trip_load_692_a_1_Battery tlx_692_a_h_1 SoC _1350E659-57BC-4678-A7BB-F24E24691684 _302688DE-04E2-48F6-9004-97C86EA521C8
PowerElectronicsConnection BatteryUnit trip_load_692_a_1 trip_load_692_a_1_Battery tlx_692_a_h_1 s1 _1350E659-57BC-4678-A7BB-F24E24691684 _302688DE-04E2-48F6-9004-97C86EA521C8
PowerElectronicsConnection BatteryUnit trip_load_692_a_1 trip_load_692_a_1_Battery tlx_692_a_h_1 s2 _1350E659-57BC-4678-A7BB-F24E24691684 _302688DE-04E2-48F6-9004-97C86EA521C8
PowerElectronicsConnection BatteryUnit trip_load_692_a_10 trip_load_692_a_10_Battery tlx_692_a_h_10 SoC _B0E78445-554C-490C-A9DD-1AA93BF67328 _FEF1BB0D-761E-4E64-9873-60C7ECA3873E
PowerElectronicsConnection BatteryUnit trip_load_692_a_10 trip_load_692_a_10_Battery tlx_692_a_h_10 s1 _B0E78445-554C-490C-A9DD-1AA93BF67328 _FEF1BB0D-761E-4E64-9873-60C7ECA3873E
PowerElectronicsConnection BatteryUnit trip_load_692_a_10 trip_load_692_a_10_Battery tlx_692_a_h_10 s2 _B0E78445-554C-490C-A9DD-1AA93BF67328 _FEF1BB0D-761E-4E64-9873-60C7ECA3873E
PowerElectronicsConnection BatteryUnit trip_load_692_a_11 trip_load_692_a_11_Battery tlx_692_a_h_11 SoC _4192604B-A6A3-4632-AE20-7478F749595E _3D89A350-7D1C-4087-A714-6042F6201159
PowerElectronicsConnection BatteryUnit trip_load_692_a_11 trip_load_692_a_11_Battery tlx_692_a_h_11 s1 _4192604B-A6A3-4632-AE20-7478F749595E _3D89A350-7D1C-4087-A714-6042F6201159
PowerElectronicsConnection BatteryUnit trip_load_692_a_11 trip_load_692_a_11_Battery tlx_692_a_h_11 s2 _4192604B-A6A3-4632-AE20-7478F749595E _3D89A350-7D1C-4087-A714-6042F6201159
PowerElectronicsConnection BatteryUnit trip_load_692_a_12 trip_load_692_a_12_Battery tlx_692_a_h_12 SoC _2249033D-6AA7-4F02-874B-651628D5850F _E65E1F8E-4834-426C-A743-CFCE4E60EFA7
PowerElectronicsConnection BatteryUnit trip_load_692_a_12 trip_load_692_a_12_Battery tlx_692_a_h_12 s1 _2249033D-6AA7-4F02-874B-651628D5850F _E65E1F8E-4834-426C-A743-CFCE4E60EFA7
PowerElectronicsConnection BatteryUnit trip_load_692_a_12 trip_load_692_a_12_Battery tlx_692_a_h_12 s2 _2249033D-6AA7-4F02-874B-651628D5850F _E65E1F8E-4834-426C-A743-CFCE4E60EFA7
PowerElectronicsConnection BatteryUnit trip_load_692_a_13 trip_load_692_a_13_Battery tlx_692_a_h_13 SoC _414FECD1-BC63-4FD3-BB2F-0BEADF6D1857 _CEE57462-0141-4313-96BA-9C3C14113B4C
PowerElectronicsConnection BatteryUnit trip_load_692_a_13 trip_load_692_a_13_Battery tlx_692_a_h_13 s1 _414FECD1-BC63-4FD3-BB2F-0BEADF6D1857 _CEE57462-0141-4313-96BA-9C3C14113B4C
