Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2, I3_1, Ang3_1, I3_2, Ang3_2, I3_3, Ang3_3, I3_4, Ang3_4, Iresid3, AngResid3
Transformer.XFMR_652_A_2, 0.00570925,   -62.33, 0.00428165,   117.67,          0,     0.00,          0,     0.00, 0.00142761,   -62.33, 0.0000117175,   -62.33,  0.0285404,   -62.33,          0,     0.00,          0,     0.00,  0.0285522,   -62.33,  0.0570925,   117.67, 0.0000118235,   117.67,          0,     0.00,          0,     0.00,  0.0571043,   117.67
Transformer.XFMR_652_A_3, 0.00570925,   -62.33, 0.00428165,   117.67,          0,     0.00,          0,     0.00, 0.00142761,   -62.33, 0.0000117175,   -62.33,  0.0285404,   -62.33,          0,     0.00,          0,     0.00,  0.0285522,   -62.33,  0.0570925,   117.67, 0.0000118235,   117.67,          0,     0.00,          0,     0.00,  0.0571043,   117.67
Transformer.XFMR_652_A_4, 0.00570925,   -62.33, 0.00428165,   117.67,          0,     0.00,          0,     0.00, 0.00142761,   -62.33, 0.0000117175,   -62.33,  0.0285404,   -62.33,          0,     0.00,          0,     0.00,  0.0285522,   -62.33,  0.0570925,   117.67, 0.0000118235,   117.67,          0,     0.00,          0,     0.00,  0.0571043,   117.67
Transformer.XFMR_652_A_5, 0.00570925,   -62.33, 0.00428165,   117.67,          0,     0.00,          0,     0.00, 0.00142761,   -62.33, 0.0000117175,   -62.33,  0.0285404,   -62.33,          0,     0.00,          0,     0.00,  0.0285522,   -62.33,  0.0570925,   117.67, 0.0000118235,   117.67,          0,     0.00,          0,     0.00,  0.0571043,   117.67
Transformer.XFMR_611_C_1, 0.00572458,    58.30, 0.00429314,  -121.70,          0,     0.00,          0,     0.00, 0.00143144,    58.30, 0.0000117486,    58.30,   0.028617,    58.30,          0,     0.00,          0,     0.00,  0.0286288,    58.30,  0.0572457,  -121.70, 0.0000118549,  -121.71,          0,     0.00,          0,     0.00,  0.0572576,  -121.70
Transformer.XFMR_611_C_2, 0.00572458,    58.30, 0.00429314,  -121.70,          0,     0.00,          0,     0.00, 0.00143144,    58.30, 0.000011749,    58.30,   0.028617,    58.30,          0,     0.00,          0,     0.00,  0.0286288,    58.30,  0.0572457,  -121.70, 0.0000118541,  -121.71,          0,     0.00,          0,     0.00,  0.0572576,  -121.70
Transformer.XFMR_611_C_3, 0.00572458,    58.30, 0.00429314,  -121.70,          0,     0.00,          0,     0.00, 0.00143144,    58.30, 0.0000117487,    58.30,   0.028617,    58.30,          0,     0.00,          0,     0.00,  0.0286288,    58.30,  0.0572457,  -121.70, 0.0000118539,  -121.71,          0,     0.00,          0,     0.00,  0.0572576,  -121.70
Transformer.XFMR_611_C_4, 0.00572458,    58.30, 0.00429314,  -121.70,          0,     0.00,          0,     0.00, 0.00143144,    58.30, 0.0000117487,    58.30,   0.028617,    58.30,          0,     0.00,          0,     0.00,  0.0286288,    58.30,  0.0572457,  -121.70, 0.0000118539,  -121.71,          0,     0.00,          0,     0.00,  0.0572576,  -121.70
Transformer.XFMR_611_C_5, 0.00572458,    58.30, 0.00429314,  -121.70,          0,     0.00,          0,     0.00, 0.00143144,    58.30, 0.0000117487,    58.30,   0.028617,    58.30,          0,     0.00,          0,     0.00,  0.0286288,    58.30,  0.0572457,  -121.70, 0.0000118539,  -121.71,          0,     0.00,          0,     0.00,  0.0572576,  -121.70
Transformer.XFMR_684_C_1, 0.00572458,    58.30, 0.00429314,  -121.70,          0,     0.00,          0,     0.00, 0.00143144,    58.30, 0.0000117477,    58.29,   0.028617,    58.30,          0,     0.00,          0,     0.00,  0.0286288,    58.30,  0.0572457,  -121.70, 0.000011856,  -121.70,          0,     0.00,          0,     0.00,  0.0572576,  -121.70
Transformer.XFMR_684_C_2, 0.00572458,    58.30, 0.00429314,  -121.70,          0,     0.00,          0,     0.00, 0.00143144,    58.30, 0.0000117477,    58.29,   0.028617,    58.30,          0,     0.00,          0,     0.00,  0.0286288,    58.30,  0.0572457,  -121.70, 0.0000118552,  -121.70,          0,     0.00,          0,     0.00,  0.0572576,  -121.70
Transformer.XFMR_684_C_3, 0.00572458,    58.30, 0.00429314,  -121.70,          0,     0.00,          0,     0.00, 0.00143144,    58.30, 0.0000117475,    58.29,   0.028617,    58.30,          0,     0.00,          0,     0.00,  0.0286288,    58.30,  0.0572457,  -121.70, 0.000011855,  -121.70,          0,     0.00,          0,     0.00,  0.0572576,  -121.70
Transformer.XFMR_684_C_4, 0.00572458,    58.30, 0.00429314,  -121.70,          0,     0.00,          0,     0.00, 0.00143144,    58.30, 0.0000117475,    58.29,   0.028617,    58.30,          0,     0.00,          0,     0.00,  0.0286288,    58.30,  0.0572457,  -121.70, 0.000011855,  -121.70,          0,     0.00,          0,     0.00,  0.0572576,  -121.70
Transformer.XFMR_684_C_5, 0.00572458,    58.30, 0.00429314,  -121.70,          0,     0.00,          0,     0.00, 0.00143144,    58.30, 0.0000117475,    58.29,   0.028617,    58.30,          0,     0.00,          0,     0.00,  0.0286288,    58.30,  0.0572457,  -121.70, 0.000011855,  -121.70,          0,     0.00,          0,     0.00,  0.0572576,  -121.70
Transformer.XFMR_684_A_1, 0.00570926,   -62.33, 0.00428165,   117.67,          0,     0.00,          0,     0.00, 0.00142761,   -62.33, 0.0000117181,   -62.34,  0.0285405,   -62.33,          0,     0.00,          0,     0.00,  0.0285522,   -62.33,  0.0570926,   117.67, 0.0000118229,   117.67,          0,     0.00,          0,     0.00,  0.0571044,   117.67
Transformer.XFMR_684_A_2, 0.00570926,   -62.33, 0.00428165,   117.67,          0,     0.00,          0,     0.00, 0.00142761,   -62.33, 0.0000117165,   -62.33,  0.0285405,   -62.33,          0,     0.00,          0,     0.00,  0.0285522,   -62.33,  0.0570926,   117.67, 0.0000118241,   117.66,          0,     0.00,          0,     0.00,  0.0571044,   117.67
Transformer.XFMR_684_A_3, 0.00570926,   -62.33, 0.00428165,   117.67,          0,     0.00,          0,     0.00, 0.00142761,   -62.33, 0.0000117167,   -62.33,  0.0285405,   -62.33,          0,     0.00,          0,     0.00,  0.0285522,   -62.33,  0.0570926,   117.67, 0.0000118241,   117.66,          0,     0.00,          0,     0.00,  0.0571044,   117.67
Transformer.XFMR_684_A_4, 0.00570926,   -62.33, 0.00428165,   117.67,          0,     0.00,          0,     0.00, 0.00142761,   -62.33, 0.0000117167,   -62.33,  0.0285405,   -62.33,          0,     0.00,          0,     0.00,  0.0285522,   -62.33,  0.0570926,   117.67, 0.0000118241,   117.66,          0,     0.00,          0,     0.00,  0.0571044,   117.67
Transformer.XFMR_684_A_5, 0.00570926,   -62.33, 0.00428165,   117.67,          0,     0.00,          0,     0.00, 0.00142761,   -62.33, 0.0000117167,   -62.33,  0.0285405,   -62.33,          0,     0.00,          0,     0.00,  0.0285522,   -62.33,  0.0570926,   117.67, 0.0000118241,   117.66,          0,     0.00,          0,     0.00,  0.0571044,   117.67
Transformer.XFMR_645_B_1,  0.0055805,   178.92, 0.00418508,    -1.08,          0,     0.00,          0,     0.00, 0.00139541,   178.92, 0.0000114531,   178.92,  0.0278968,   178.92,          0,     0.00,          0,     0.00,  0.0279082,   178.92,  0.0558049,    -1.08, 0.000011556,    -1.08,          0,     0.00,          0,     0.00,  0.0558165,    -1.08
Transformer.XFMR_645_B_2,  0.0055805,   178.92, 0.00418508,    -1.08,          0,     0.00,          0,     0.00, 0.00139541,   178.92, 0.0000114517,   178.92,  0.0278968,   178.92,          0,     0.00,          0,     0.00,  0.0279082,   178.92,  0.0558049,    -1.08, 0.0000115561,    -1.08,          0,     0.00,          0,     0.00,  0.0558165,    -1.08
Transformer.XFMR_645_B_3,  0.0055805,   178.92, 0.00418508,    -1.08,          0,     0.00,          0,     0.00, 0.00139541,   178.92, 0.0000114531,   178.92,  0.0278968,   178.92,          0,     0.00,          0,     0.00,  0.0279082,   178.92,  0.0558049,    -1.08, 0.000011557,    -1.08,          0,     0.00,          0,     0.00,  0.0558165,    -1.08
Transformer.XFMR_645_B_4,  0.0055805,   178.92, 0.00418508,    -1.08,          0,     0.00,          0,     0.00, 0.00139541,   178.92, 0.0000114531,   178.92,  0.0278968,   178.92,          0,     0.00,          0,     0.00,  0.0279082,   178.92,  0.0558049,    -1.08, 0.000011557,    -1.08,          0,     0.00,          0,     0.00,  0.0558165,    -1.08
Transformer.XFMR_645_B_5,  0.0055805,   178.92, 0.00418508,    -1.08,          0,     0.00,          0,     0.00, 0.00139541,   178.92, 0.0000114531,   178.92,  0.0278968,   178.92,          0,     0.00,          0,     0.00,  0.0279082,   178.92,  0.0558049,    -1.08, 0.000011557,    -1.08,          0,     0.00,          0,     0.00,  0.0558165,    -1.08
Transformer.XFMR_645_C_1, 0.00559904,    58.82, 0.00419899,  -121.18,          0,     0.00,          0,     0.00, 0.00140005,    58.82, 0.0000114907,    58.83,  0.0279895,    58.82,          0,     0.00,          0,     0.00,  0.0280009,    58.82,  0.0559903,  -121.18, 0.000011596,  -121.18,          0,     0.00,          0,     0.00,  0.0560019,  -121.18
Transformer.XFMR_645_C_2, 0.00559904,    58.82, 0.00419899,  -121.18,          0,     0.00,          0,     0.00, 0.00140005,    58.82, 0.0000114915,    58.83,  0.0279895,    58.82,          0,     0.00,          0,     0.00,  0.0280009,    58.82,  0.0559903,  -121.18, 0.000011595,  -121.18,          0,     0.00,          0,     0.00,  0.0560019,  -121.18
Transformer.XFMR_645_C_3, 0.00559904,    58.82, 0.00419899,  -121.18,          0,     0.00,          0,     0.00, 0.00140005,    58.82, 0.0000114916,    58.83,  0.0279895,    58.82,          0,     0.00,          0,     0.00,  0.0280009,    58.82,  0.0559903,  -121.18, 0.000011595,  -121.18,          0,     0.00,          0,     0.00,  0.0560019,  -121.18
Transformer.XFMR_645_C_4, 0.00559904,    58.82, 0.00419899,  -121.18,          0,     0.00,          0,     0.00, 0.00140005,    58.82, 0.0000114916,    58.83,  0.0279895,    58.82,          0,     0.00,          0,     0.00,  0.0280009,    58.82,  0.0559903,  -121.18, 0.000011595,  -121.18,          0,     0.00,          0,     0.00,  0.0560019,  -121.18
Transformer.XFMR_645_C_5, 0.00559904,    58.82, 0.00419899,  -121.18,          0,     0.00,          0,     0.00, 0.00140005,    58.82, 0.0000114916,    58.83,  0.0279895,    58.82,          0,     0.00,          0,     0.00,  0.0280009,    58.82,  0.0559903,  -121.18, 0.000011595,  -121.18,          0,     0.00,          0,     0.00,  0.0560019,  -121.18
Transformer.XFMR_633_A_1, 0.00558979,   -61.54, 0.00419205,   118.46,          0,     0.00,          0,     0.00, 0.00139773,   -61.54, 0.0000114714,   -61.54,  0.0279432,   -61.54,          0,     0.00,          0,     0.00,  0.0279547,   -61.54,  0.0558978,   118.46, 0.0000115759,   118.46,          0,     0.00,          0,     0.00,  0.0559094,   118.46
Transformer.XFMR_633_A_2, 0.00558979,   -61.54, 0.00419205,   118.46,          0,     0.00,          0,     0.00, 0.00139773,   -61.54, 0.0000114718,   -61.54,  0.0279432,   -61.54,          0,     0.00,          0,     0.00,  0.0279547,   -61.54,  0.0558978,   118.46, 0.0000115759,   118.46,          0,     0.00,          0,     0.00,  0.0559094,   118.46
Transformer.XFMR_633_A_3, 0.00558979,   -61.54, 0.00419205,   118.46,          0,     0.00,          0,     0.00, 0.00139773,   -61.54, 0.0000114719,   -61.54,  0.0279432,   -61.54,          0,     0.00,          0,     0.00,  0.0279547,   -61.54,  0.0558978,   118.46, 0.0000115757,   118.46,          0,     0.00,          0,     0.00,  0.0559094,   118.46
Transformer.XFMR_633_A_4, 0.00558979,   -61.54, 0.00419205,   118.46,          0,     0.00,          0,     0.00, 0.00139773,   -61.54, 0.0000114719,   -61.54,  0.0279432,   -61.54,          0,     0.00,          0,     0.00,  0.0279547,   -61.54,  0.0558978,   118.46, 0.0000115757,   118.46,          0,     0.00,          0,     0.00,  0.0559094,   118.46
Transformer.XFMR_633_A_5, 0.00558979,   -61.54, 0.00419205,   118.46,          0,     0.00,          0,     0.00, 0.00139773,   -61.54, 0.0000114719,   -61.54,  0.0279432,   -61.54,          0,     0.00,          0,     0.00,  0.0279547,   -61.54,  0.0558978,   118.46, 0.0000115757,   118.46,          0,     0.00,          0,     0.00,  0.0559094,   118.46
Transformer.XFMR_633_B_1,  0.0055805,   178.92, 0.00418509,    -1.08,          0,     0.00,          0,     0.00, 0.00139541,   178.92, 0.0000114522,   178.92,  0.0278968,   178.92,          0,     0.00,          0,     0.00,  0.0279082,   178.92,  0.0558049,    -1.08, 0.000011557,    -1.08,          0,     0.00,          0,     0.00,  0.0558165,    -1.08
Transformer.XFMR_633_B_2,  0.0055805,   178.92, 0.00418509,    -1.08,          0,     0.00,          0,     0.00, 0.00139541,   178.92, 0.0000114536,   178.92,  0.0278968,   178.92,          0,     0.00,          0,     0.00,  0.0279082,   178.92,  0.0558049,    -1.08, 0.0000115561,    -1.08,          0,     0.00,          0,     0.00,  0.0558165,    -1.08
Transformer.XFMR_633_B_3,  0.0055805,   178.92, 0.00418509,    -1.08,          0,     0.00,          0,     0.00, 0.00139541,   178.92, 0.0000114536,   178.92,  0.0278968,   178.92,          0,     0.00,          0,     0.00,  0.0279082,   178.92,  0.0558049,    -1.08, 0.0000115561,    -1.08,          0,     0.00,          0,     0.00,  0.0558165,    -1.08
Transformer.XFMR_633_B_4,  0.0055805,   178.92, 0.00418509,    -1.08,          0,     0.00,          0,     0.00, 0.00139541,   178.92, 0.0000114536,   178.92,  0.0278968,   178.92,          0,     0.00,          0,     0.00,  0.0279082,   178.92,  0.0558049,    -1.08, 0.0000115561,    -1.08,          0,     0.00,          0,     0.00,  0.0558165,    -1.08
Transformer.XFMR_633_B_5,  0.0055805,   178.92, 0.00418509,    -1.08,          0,     0.00,          0,     0.00, 0.00139541,   178.92, 0.0000114536,   178.92,  0.0278968,   178.92,          0,     0.00,          0,     0.00,  0.0279082,   178.92,  0.0558049,    -1.08, 0.0000115561,    -1.08,          0,     0.00,          0,     0.00,  0.0558165,    -1.08
Transformer.XFMR_633_C_1, 0.00559904,    58.82, 0.00419899,  -121.18,          0,     0.00,          0,     0.00, 0.00140005,    58.82, 0.0000114896,    58.82,  0.0279895,    58.82,          0,     0.00,          0,     0.00,   0.028001,    58.82,  0.0559903,  -121.18, 0.0000115947,  -121.17,          0,     0.00,          0,     0.00,  0.0560019,  -121.18
Transformer.XFMR_633_C_2, 0.00559904,    58.82, 0.00419899,  -121.18,          0,     0.00,          0,     0.00, 0.00140005,    58.82, 0.0000114911,    58.83,  0.0279895,    58.82,          0,     0.00,          0,     0.00,   0.028001,    58.82,  0.0559903,  -121.18, 0.000011595,  -121.18,          0,     0.00,          0,     0.00,  0.0560019,  -121.18
Transformer.XFMR_633_C_3, 0.00559904,    58.82, 0.00419899,  -121.18,          0,     0.00,          0,     0.00, 0.00140005,    58.82, 0.0000114912,    58.83,  0.0279895,    58.82,          0,     0.00,          0,     0.00,   0.028001,    58.82,  0.0559903,  -121.18, 0.0000115947,  -121.17,          0,     0.00,          0,     0.00,  0.0560019,  -121.18
Transformer.XFMR_633_C_4, 0.00559904,    58.82, 0.00419899,  -121.18,          0,     0.00,          0,     0.00, 0.00140005,    58.82, 0.0000114912,    58.83,  0.0279895,    58.82,          0,     0.00,          0,     0.00,   0.028001,    58.82,  0.0559903,  -121.18, 0.0000115947,  -121.17,          0,     0.00,          0,     0.00,  0.0560019,  -121.18
Transformer.XFMR_633_C_5, 0.00559904,    58.82, 0.00419899,  -121.18,          0,     0.00,          0,     0.00, 0.00140005,    58.82, 0.0000114912,    58.83,  0.0279895,    58.82,          0,     0.00,          0,     0.00,   0.028001,    58.82,  0.0559903,  -121.18, 0.0000115947,  -121.17,          0,     0.00,          0,     0.00,  0.0560019,  -121.18
Transformer.XFMR_632_A_1, 0.00558979,   -61.54, 0.00419205,   118.46,          0,     0.00,          0,     0.00, 0.00139774,   -61.54, 0.0000114714,   -61.54,  0.0279432,   -61.54,          0,     0.00,          0,     0.00,  0.0279547,   -61.54,  0.0558978,   118.46, 0.0000115767,   118.46,          0,     0.00,          0,     0.00,  0.0559094,   118.46
Transformer.XFMR_632_A_2, 0.00558979,   -61.54, 0.00419205,   118.46,          0,     0.00,          0,     0.00, 0.00139774,   -61.54, 0.000011472,   -61.54,  0.0279432,   -61.54,          0,     0.00,          0,     0.00,  0.0279547,   -61.54,  0.0558978,   118.46, 0.0000115759,   118.46,          0,     0.00,          0,     0.00,  0.0559094,   118.46
Transformer.XFMR_632_A_3, 0.00558979,   -61.54, 0.00419205,   118.46,          0,     0.00,          0,     0.00, 0.00139774,   -61.54, 0.000011472,   -61.54,  0.0279432,   -61.54,          0,     0.00,          0,     0.00,  0.0279547,   -61.54,  0.0558978,   118.46, 0.0000115759,   118.46,          0,     0.00,          0,     0.00,  0.0559094,   118.46
Transformer.XFMR_632_A_4, 0.00558979,   -61.54, 0.00419205,   118.46,          0,     0.00,          0,     0.00, 0.00139774,   -61.54, 0.000011472,   -61.54,  0.0279432,   -61.54,          0,     0.00,          0,     0.00,  0.0279547,   -61.54,  0.0558978,   118.46, 0.0000115759,   118.46,          0,     0.00,          0,     0.00,  0.0559094,   118.46
